respondent_id,Artist,Art_practice,Purchase_art,Professional_artist,AI_models_familiarity,Used_AI_art_models,compensation,Age,POC,Gender_identity,Country,question_group,perspective_text
389,Yes,paint,Yes ,No,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,compensation,I would donate the use of my artwork to train AI art models with no compensation.
390,Yes,designer,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,50-64,No ,Female,United States of America,threat,I am unsure whether AI art models are a threat to art workers.
390,Yes,designer,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,50-64,No ,Female,United States of America,utility,I agree that AI art models are a positive development in the field of art.
390,Yes,designer,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,50-64,No ,Female,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
390,Yes,designer,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,50-64,No ,Female,United States of America,transparency,I disagree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
390,Yes,designer,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,50-64,No ,Female,United States of America,compensation,I would donate the use of my artwork to train AI art models with no compensation.
391,Yes,writing,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,threat,I disagree that AI art models are a threat to art workers.
391,Yes,writing,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,utility,I agree that AI art models are a positive development in the field of art.
391,Yes,writing,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
391,Yes,writing,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,transparency,I disagree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
391,Yes,writing,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,No ,Female,United States of America,compensation,I would donate the use of my artwork to train AI art models with no compensation.
392,Yes,writing,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,50-64,No ,Female,United States of America,threat,I disagree that AI art models are a threat to art workers.
392,Yes,writing,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,50-64,No ,Female,United States of America,utility,I agree that AI art models are a positive development in the field of art.
392,Yes,writing,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,50-64,No ,Female,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
392,Yes,writing,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,50-64,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
392,Yes,writing,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,50-64,No ,Female,United States of America,compensation,I would donate the use of my artwork to train AI art models with no compensation.
393,Yes,writing,Yes ,Yes,AI art generally,Yes ,I_dont_need_profit,50-64,No ,Female,United States of America,threat,I disagree that AI art models are a threat to art workers.
393,Yes,writing,Yes ,Yes,AI art generally,Yes ,I_dont_need_profit,50-64,No ,Female,United States of America,utility,I agree that AI art models are a positive development in the field of art.
393,Yes,writing,Yes ,Yes,AI art generally,Yes ,I_dont_need_profit,50-64,No ,Female,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
393,Yes,writing,Yes ,Yes,AI art generally,Yes ,I_dont_need_profit,50-64,No ,Female,United States of America,transparency,I disagree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
393,Yes,writing,Yes ,Yes,AI art generally,Yes ,I_dont_need_profit,50-64,No ,Female,United States of America,compensation,I do not need to profit from the use of my artwork to train AI art models.
394,Yes,designer,Yes ,No,AI art generally,Yes ,portion_from_derivatives,30-49,No ,Female,United States of America,threat,I disagree that AI art models are a threat to art workers.
394,Yes,designer,Yes ,No,AI art generally,Yes ,portion_from_derivatives,30-49,No ,Female,United States of America,utility,I agree that AI art models are a positive development in the field of art.
394,Yes,designer,Yes ,No,AI art generally,Yes ,portion_from_derivatives,30-49,No ,Female,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
394,Yes,designer,Yes ,No,AI art generally,Yes ,portion_from_derivatives,30-49,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
394,Yes,designer,Yes ,No,AI art generally,Yes ,portion_from_derivatives,30-49,No ,Female,United States of America,compensation,I consider it fair to receive a portion of any profit from derivative works made using the model.
399,Yes,writing,Yes ,Yes,AI art generally,Yes ,portion_from_derivatives,50-64,No ,Female,United States of America,threat,I am unsure whether AI art models are a threat to art workers.
399,Yes,writing,Yes ,Yes,AI art generally,Yes ,portion_from_derivatives,50-64,No ,Female,United States of America,utility,I am unsure whether AI art models are a positive development in the field of art.
399,Yes,writing,Yes ,Yes,AI art generally,Yes ,portion_from_derivatives,50-64,No ,Female,United States of America,ownership,I neither agree nor disagree that AI-generated artwork in my style should be considered the property of the AI user. I neither agree nor disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
399,Yes,writing,Yes ,Yes,AI art generally,Yes ,portion_from_derivatives,50-64,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
399,Yes,writing,Yes ,Yes,AI art generally,Yes ,portion_from_derivatives,50-64,No ,Female,United States of America,compensation,I consider it fair to receive a portion of any profit from derivative works made using the model.
400,Yes,Photography,Yes ,Yes,AI art generally,Yes ,flat_fee,50-64,No ,Male,United States of America,threat,I am unsure whether AI art models are a threat to art workers.
400,Yes,Photography,Yes ,Yes,AI art generally,Yes ,flat_fee,50-64,No ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
400,Yes,Photography,Yes ,Yes,AI art generally,Yes ,flat_fee,50-64,No ,Male,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
400,Yes,Photography,Yes ,Yes,AI art generally,Yes ,flat_fee,50-64,No ,Male,United States of America,transparency,I disagree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
400,Yes,Photography,Yes ,Yes,AI art generally,Yes ,flat_fee,50-64,No ,Male,United States of America,compensation,I consider a flat fee to be fair compensation for using my art as training data.
401,Yes,writing,Yes ,Yes,AI art generally,No,I_dont_need_profit,50-64,No ,Female,United States of America,threat,I disagree that AI art models are a threat to art workers.
401,Yes,writing,Yes ,Yes,AI art generally,No,I_dont_need_profit,50-64,No ,Female,United States of America,utility,I agree that AI art models are a positive development in the field of art.
401,Yes,writing,Yes ,Yes,AI art generally,No,I_dont_need_profit,50-64,No ,Female,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
401,Yes,writing,Yes ,Yes,AI art generally,No,I_dont_need_profit,50-64,No ,Female,United States of America,transparency,I disagree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
401,Yes,writing,Yes ,Yes,AI art generally,No,I_dont_need_profit,50-64,No ,Female,United States of America,compensation,I do not need to profit from the use of my artwork to train AI art models.
404,Yes,illustration,Yes ,Yes,AI art generally,Yes ,nocompt_noprofit4anyone,18 - 29,No ,Non-binary ,United States of America,threat,I disagree that AI art models are a threat to art workers.
404,Yes,illustration,Yes ,Yes,AI art generally,Yes ,nocompt_noprofit4anyone,18 - 29,No ,Non-binary ,United States of America,utility,I am unsure whether AI art models are a positive development in the field of art.
404,Yes,illustration,Yes ,Yes,AI art generally,Yes ,nocompt_noprofit4anyone,18 - 29,No ,Non-binary ,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I neither agree nor disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
404,Yes,illustration,Yes ,Yes,AI art generally,Yes ,nocompt_noprofit4anyone,18 - 29,No ,Non-binary ,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
404,Yes,illustration,Yes ,Yes,AI art generally,Yes ,nocompt_noprofit4anyone,18 - 29,No ,Non-binary ,United States of America,compensation,"I do not need to profit, but I do not want anyone else to profit from my art."
406,Yes,paint,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,50-64,Yes ,Male,United States of America,threat,I am unsure whether AI art models are a threat to art workers.
406,Yes,paint,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,50-64,Yes ,Male,United States of America,utility,I am unsure whether AI art models are a positive development in the field of art.
406,Yes,paint,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,50-64,Yes ,Male,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
406,Yes,paint,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,50-64,Yes ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
406,Yes,paint,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,50-64,Yes ,Male,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art."
407,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
407,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,utility,I am unsure whether AI art models are a positive development in the field of art.
407,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
407,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
407,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art. In my view, taxes on AI art profits should support: media literacy programs"
408,Yes,paint,Yes ,Yes,AI art generally,No,flat_fee,50-64,No ,Female,United States of America,threat,I agree that AI art models are a threat to art workers.
408,Yes,paint,Yes ,Yes,AI art generally,No,flat_fee,50-64,No ,Female,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
408,Yes,paint,Yes ,Yes,AI art generally,No,flat_fee,50-64,No ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
408,Yes,paint,Yes ,Yes,AI art generally,No,flat_fee,50-64,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
408,Yes,paint,Yes ,Yes,AI art generally,No,flat_fee,50-64,No ,Female,United States of America,compensation,I consider a flat fee to be fair compensation for using my art as training data.
423,Yes,Photography,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,50-64,No ,Female,United States of America,threat,I agree that AI art models are a threat to art workers.
423,Yes,Photography,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,50-64,No ,Female,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
423,Yes,Photography,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,50-64,No ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
423,Yes,Photography,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,50-64,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
423,Yes,Photography,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,50-64,No ,Female,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art. In my view, taxes on AI art profits should support: The artist. Period. This technology is trained using copyrighted material. They have no right to profit from it."
424,Yes,paint,Yes ,Yes,AI art generally,No,flat_fee,65 or older,Yes ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
424,Yes,paint,Yes ,Yes,AI art generally,No,flat_fee,65 or older,Yes ,Male,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
424,Yes,paint,Yes ,Yes,AI art generally,No,flat_fee,65 or older,Yes ,Male,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
424,Yes,paint,Yes ,Yes,AI art generally,No,flat_fee,65 or older,Yes ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
424,Yes,paint,Yes ,Yes,AI art generally,No,flat_fee,65 or older,Yes ,Male,United States of America,compensation,I consider a flat fee to be fair compensation for using my art as training data.
425,Yes,designer,Yes ,Yes,AI art generally,No,portion_from_model_creators,65 or older,No ,Female,United States of America,threat,I agree that AI art models are a threat to art workers.
425,Yes,designer,Yes ,Yes,AI art generally,No,portion_from_model_creators,65 or older,No ,Female,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
425,Yes,designer,Yes ,Yes,AI art generally,No,portion_from_model_creators,65 or older,No ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
425,Yes,designer,Yes ,Yes,AI art generally,No,portion_from_model_creators,65 or older,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
425,Yes,designer,Yes ,Yes,AI art generally,No,portion_from_model_creators,65 or older,No ,Female,United States of America,compensation,I consider it fair to receive a portion of any profit made by the model creators.
426,Yes,paint,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,50-64,No ,Female,United States of America,threat,I disagree that AI art models are a threat to art workers.
426,Yes,paint,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,50-64,No ,Female,United States of America,utility,I agree that AI art models are a positive development in the field of art.
426,Yes,paint,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,50-64,No ,Female,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
426,Yes,paint,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,50-64,No ,Female,United States of America,transparency,I disagree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
426,Yes,paint,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,50-64,No ,Female,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art."
428,Yes,paint,Yes ,Prefer not to respond,AI art generally,No,not_comfortable_with_any_listed_options,30-49,No ,Non-binary ,United States of America,threat,I agree that AI art models are a threat to art workers.
428,Yes,paint,Yes ,Prefer not to respond,AI art generally,No,not_comfortable_with_any_listed_options,30-49,No ,Non-binary ,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
428,Yes,paint,Yes ,Prefer not to respond,AI art generally,No,not_comfortable_with_any_listed_options,30-49,No ,Non-binary ,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
428,Yes,paint,Yes ,Prefer not to respond,AI art generally,No,not_comfortable_with_any_listed_options,30-49,No ,Non-binary ,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
428,Yes,paint,Yes ,Prefer not to respond,AI art generally,No,not_comfortable_with_any_listed_options,30-49,No ,Non-binary ,United States of America,compensation,I would not feel comfortable with any of the listed compensation options.
432,Yes,paint,Yes ,No,AI art generally,Yes ,not_comfortable_with_any_listed_options,30-49,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
432,Yes,paint,Yes ,No,AI art generally,Yes ,not_comfortable_with_any_listed_options,30-49,No ,Male,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
432,Yes,paint,Yes ,No,AI art generally,Yes ,not_comfortable_with_any_listed_options,30-49,No ,Male,United States of America,ownership,I neither agree nor disagree that AI-generated artwork in my style should be considered the property of the AI user. I neither agree nor disagree that AI-generated artwork in my style should be considered my property as the original artist. I neither agree nor disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
432,Yes,paint,Yes ,No,AI art generally,Yes ,not_comfortable_with_any_listed_options,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
432,Yes,paint,Yes ,No,AI art generally,Yes ,not_comfortable_with_any_listed_options,30-49,No ,Male,United States of America,compensation,I would not feel comfortable with any of the listed compensation options.
435,Yes,paint,Yes ,No,LLMS,Yes ,portion_from_derivatives,30-49,No ,Non-binary ,United States of America,threat,I agree that AI art models are a threat to art workers.
435,Yes,paint,Yes ,No,LLMS,Yes ,portion_from_derivatives,30-49,No ,Non-binary ,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
435,Yes,paint,Yes ,No,LLMS,Yes ,portion_from_derivatives,30-49,No ,Non-binary ,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I neither agree nor disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
435,Yes,paint,Yes ,No,LLMS,Yes ,portion_from_derivatives,30-49,No ,Non-binary ,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
435,Yes,paint,Yes ,No,LLMS,Yes ,portion_from_derivatives,30-49,No ,Non-binary ,United States of America,compensation,"I consider it fair to receive a portion of any profit from derivative works made using the model. In my view, taxes on AI art profits should support: Education"
437,Yes,paint,Yes ,Yes,AI art generally,No,portion_from_model_creators,30-49,No ,Female,United States of America,threat,I agree that AI art models are a threat to art workers.
437,Yes,paint,Yes ,Yes,AI art generally,No,portion_from_model_creators,30-49,No ,Female,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
437,Yes,paint,Yes ,Yes,AI art generally,No,portion_from_model_creators,30-49,No ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I neither agree nor disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
437,Yes,paint,Yes ,Yes,AI art generally,No,portion_from_model_creators,30-49,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
437,Yes,paint,Yes ,Yes,AI art generally,No,portion_from_model_creators,30-49,No ,Female,United States of America,compensation,I consider it fair to receive a portion of any profit made by the model creators.
442,Yes,music,Yes ,No,AI art generally,No,portion_from_model_creators,30-49,Yes ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
442,Yes,music,Yes ,No,AI art generally,No,portion_from_model_creators,30-49,Yes ,Male,United States of America,utility,I am unsure whether AI art models are a positive development in the field of art.
442,Yes,music,Yes ,No,AI art generally,No,portion_from_model_creators,30-49,Yes ,Male,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
442,Yes,music,Yes ,No,AI art generally,No,portion_from_model_creators,30-49,Yes ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
442,Yes,music,Yes ,No,AI art generally,No,portion_from_model_creators,30-49,Yes ,Male,United States of America,compensation,I consider it fair to receive a portion of any profit made by the model creators.
443,Yes,paint,Yes ,Yes,text to image,No,nocomp_but_no_forprofit,65 or older,Yes ,Female,United States of America,threat,I am unsure whether AI art models are a threat to art workers.
443,Yes,paint,Yes ,Yes,text to image,No,nocomp_but_no_forprofit,65 or older,Yes ,Female,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
443,Yes,paint,Yes ,Yes,text to image,No,nocomp_but_no_forprofit,65 or older,Yes ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
443,Yes,paint,Yes ,Yes,text to image,No,nocomp_but_no_forprofit,65 or older,Yes ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
443,Yes,paint,Yes ,Yes,text to image,No,nocomp_but_no_forprofit,65 or older,Yes ,Female,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art."
445,Yes,other,Yes ,Yes,AI art generally,No,portion_from_derivatives,30-49,No ,Female,United States of America,threat,I agree that AI art models are a threat to art workers.
445,Yes,other,Yes ,Yes,AI art generally,No,portion_from_derivatives,30-49,No ,Female,United States of America,utility,I am unsure whether AI art models are a positive development in the field of art.
445,Yes,other,Yes ,Yes,AI art generally,No,portion_from_derivatives,30-49,No ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
445,Yes,other,Yes ,Yes,AI art generally,No,portion_from_derivatives,30-49,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
445,Yes,other,Yes ,Yes,AI art generally,No,portion_from_derivatives,30-49,No ,Female,United States of America,compensation,I consider it fair to receive a portion of any profit from derivative works made using the model.
446,Yes,craft,Yes ,No,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,threat,I agree that AI art models are a threat to art workers.
446,Yes,craft,Yes ,No,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,utility,I am unsure whether AI art models are a positive development in the field of art.
446,Yes,craft,Yes ,No,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I neither agree nor disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
446,Yes,craft,Yes ,No,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
446,Yes,craft,Yes ,No,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art."
447,Yes,writing,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,threat,I am unsure whether AI art models are a threat to art workers.
447,Yes,writing,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,utility,I am unsure whether AI art models are a positive development in the field of art.
447,Yes,writing,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I neither agree nor disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
447,Yes,writing,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
447,Yes,writing,Yes ,Yes,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art."
448,Yes,other,Yes ,No,AI art generally,Yes ,portion_from_derivatives,30-49,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
448,Yes,other,Yes ,No,AI art generally,Yes ,portion_from_derivatives,30-49,No ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
448,Yes,other,Yes ,No,AI art generally,Yes ,portion_from_derivatives,30-49,No ,Male,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
448,Yes,other,Yes ,No,AI art generally,Yes ,portion_from_derivatives,30-49,No ,Male,United States of America,transparency,I am unsure whether AI model creators should be required to disclose in detail what art and images they use to train their AI models.
448,Yes,other,Yes ,No,AI art generally,Yes ,portion_from_derivatives,30-49,No ,Male,United States of America,compensation,I consider it fair to receive a portion of any profit from derivative works made using the model.
449,Yes,paint,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,threat,I disagree that AI art models are a threat to art workers.
449,Yes,paint,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
449,Yes,paint,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,ownership,I neither agree nor disagree that AI-generated artwork in my style should be considered the property of the AI user. I neither agree nor disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
449,Yes,paint,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
449,Yes,paint,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art."
450,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,threat,I agree that AI art models are a threat to art workers.
450,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,utility,I agree that AI art models are a positive development in the field of art.
450,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I neither agree nor disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
450,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
450,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art."
452,Yes,paint,Yes ,Yes,AI art generally,Yes ,tax,30-49,No ,Female,United States of America,threat,I am unsure whether AI art models are a threat to art workers.
452,Yes,paint,Yes ,Yes,AI art generally,Yes ,tax,30-49,No ,Female,United States of America,utility,I am unsure whether AI art models are a positive development in the field of art.
452,Yes,paint,Yes ,Yes,AI art generally,Yes ,tax,30-49,No ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
